car_id,year,complaint_id,image_id,audio_id
217831,2017,151631.0,28282.0,
217878,2025,57229.0,25741.0,
217888,2013,155873.0,25172.0,
217896,2015,6450.0,16548.0,
217908,2006,144541.0,22821.0,
217927,2017,63237.0,26093.0,
217928,2004,8152.0,27226.0,
217935,2010,70850.0,29937.0,
217949,2015,155487.0,19806.0,
217958,2014,57395.0,28413.0,
218003,2015,66409.0,16292.0,
218011,2021,106203.0,29917.0,
218018,2005,66530.0,18134.0,
218037,2016,144829.0,27137.0,
218061,2000,66495.0,21946.0,
218064,2016,78432.0,23346.0,
218068,2015,62660.0,24647.0,
218104,2002,35598.0,21856.0,
218114,2021,6600.0,24664.0,
218131,2023,80739.0,14369.0,
218166,2002,63190.0,20660.0,
218172,2003,35828.0,28063.0,
218185,2012,70508.0,18050.0,
218253,2024,155888.0,24781.0,
218273,2019,151346.0,19247.0,
218291,2020,140163.0,19680.0,
218293,2021,35207.0,273.0,1377.0
218322,2016,143371.0,29911.0,
218327,2011,57257.0,19923.0,
218332,2003,70816.0,26043.0,
218356,2007,133182.0,16430.0,
218378,2001,66634.0,25127.0,
218415,2015,7952.0,28019.0,
218424,2010,78753.0,23098.0,
218430,2011,140246.0,17509.0,
218479,2023,119980.0,24467.0,
218480,2008,63284.0,22855.0,
218553,2015,6541.0,27149.0,
218554,2025,107601.0,28835.0,
218581,2002,78857.0,16650.0,
218595,2011,144717.0,24525.0,
218629,2002,79220.0,28020.0,
218656,2013,108212.0,4372.0,
218739,2002,57342.0,20907.0,
218778,2001,151480.0,24434.0,
218833,2012,150.0,16498.0,
218859,2021,78941.0,23524.0,
218868,2017,77830.0,16311.0,
218882,2006,108901.0,28095.0,
218924,2002,77798.0,,403.0
218972,2002,155491.0,16848.0,
218987,2021,151553.0,29095.0,
219011,2006,73783.0,20905.0,
219035,2001,77812.0,404.0,318.0
219041,2018,144861.0,24403.0,
219094,2021,108517.0,,347.0
219111,2025,108627.0,29850.0,
219146,2013,120182.0,28491.0,
219187,2011,62710.0,18003.0,
219200,2025,107995.0,30091.0,
219211,2009,57501.0,28511.0,
219236,2006,133314.0,17679.0,
219241,2009,78252.0,18042.0,
219254,2002,151259.0,29091.0,
219265,2023,1320.0,15967.0,
219298,2023,36123.0,6322.0,
219304,2017,62676.0,25327.0,
219354,2004,133340.0,29558.0,
219365,2013,108049.0,20965.0,
219402,2008,77954.0,22862.0,
219458,2016,143265.0,16623.0,
219489,2010,155728.0,27310.0,
219497,2004,6562.0,25308.0,
219518,2016,57294.0,26786.0,
219543,2003,108744.0,23859.0,
219566,2005,143284.0,21800.0,
219582,2014,120084.0,20923.0,
219619,2021,143494.0,25159.0,
219659,2011,35806.0,19454.0,
219660,2013,165.0,26452.0,
219712,2018,62912.0,25903.0,
219772,2001,120292.0,22806.0,
219774,2008,66609.0,19656.0,
219787,2000,149507.0,17742.0,
219796,2010,443.0,25735.0,
219812,2008,144518.0,24020.0,
219822,2005,144452.0,29231.0,
219862,2005,63414.0,25204.0,
219876,2012,149910.0,28498.0,
219888,2011,133476.0,23361.0,
219895,2017,155886.0,22327.0,
219897,2004,133296.0,23928.0,
219926,2010,70855.0,24065.0,
219962,2020,109006.0,26499.0,
219963,2015,155680.0,29578.0,
219978,2018,79457.0,246.0,967.0
219992,2014,6639.0,22746.0,
220018,2021,77986.0,19645.0,
220029,2024,108695.0,23234.0,
220033,2004,79914.0,21392.0,
220039,2006,149383.0,23474.0,
220040,2009,78784.0,19492.0,
220079,2011,62826.0,21062.0,
220081,2010,70735.0,21233.0,
220128,2006,120206.0,20419.0,
220130,2012,62937.0,23470.0,
220141,2012,107518.0,16431.0,
220170,2024,35846.0,29258.0,
220202,2024,6549.0,24814.0,
220237,2013,133360.0,20251.0,
220248,2022,73898.0,22774.0,
220250,2023,62599.0,18189.0,
220289,2023,524.0,27371.0,
220302,2016,63324.0,23597.0,
220310,2003,62616.0,28236.0,
220311,2014,107845.0,26247.0,
220312,2015,35634.0,22756.0,
220319,2006,140053.0,22393.0,
220344,2012,120104.0,22286.0,
220389,2021,149668.0,29327.0,
220411,2013,156076.0,27981.0,
220413,2004,57441.0,17295.0,
220435,2014,139980.0,18063.0,
220468,2016,77942.0,23152.0,
220485,2013,70391.0,,166.0
220497,2000,120061.0,29243.0,
220505,2006,156.0,20322.0,
220506,2003,79431.0,146.0,1140.0
220515,2023,133694.0,25886.0,
220551,2022,63553.0,20080.0,
220614,2000,66386.0,319.0,11.0
220683,2001,77889.0,26638.0,
220701,2008,73674.0,21337.0,
220716,2003,7605.0,,151.0
220732,2021,35386.0,29880.0,
220751,2020,80358.0,6298.0,
220771,2000,79156.0,27993.0,
220781,2002,120181.0,17083.0,
220793,2019,80182.0,28728.0,
220799,2020,133266.0,17657.0,
220820,2013,70432.0,18020.0,
220830,2003,133500.0,21318.0,
220839,2010,73599.0,23219.0,
220870,2016,481.0,27472.0,
220877,2009,155653.0,18119.0,
220879,2024,133201.0,16739.0,
220929,2022,106089.0,16402.0,
220940,2025,74049.0,27417.0,
220970,2008,70494.0,21041.0,
220974,2004,155514.0,16811.0,
221016,2004,8056.0,21988.0,
221070,2002,151739.0,29662.0,
221101,2020,35723.0,25511.0,
221148,2006,143606.0,24543.0,
221171,2017,120231.0,24227.0,
221176,2011,78588.0,288.0,41.0
221183,2012,155524.0,19155.0,
221189,2020,35722.0,28589.0,
221192,2020,62849.0,28841.0,
221195,2010,35198.0,,1340.0
221222,2005,108511.0,16400.0,193.0
221231,2004,156077.0,21650.0,
221234,2012,681.0,27825.0,
221242,2015,1199.0,13415.0,
221243,2016,108111.0,27982.0,
221248,2022,155647.0,20990.0,
221262,2020,78972.0,20806.0,
221273,2009,149342.0,16320.0,
221288,2000,203.0,22110.0,
221344,2017,133637.0,19108.0,
221358,2024,108043.0,27420.0,
221370,2008,107555.0,21428.0,
221395,2016,133272.0,17659.0,
221411,2005,57137.0,16855.0,
221416,2007,63536.0,29925.0,
221480,2009,6680.0,18421.0,
221511,2001,63468.0,23178.0,
221519,2002,109830.0,15281.0,
221523,2002,108751.0,19526.0,
221529,2017,79478.0,315.0,1301.0
221532,2004,35180.0,,440.0
221539,2025,108585.0,20022.0,
221550,2021,144368.0,,623.0
221569,2012,73587.0,18682.0,
221586,2022,8381.0,26117.0,
221587,2010,8206.0,24838.0,
221603,2018,120394.0,29028.0,
221606,2021,151591.0,27211.0,
221610,2021,120261.0,25915.0,
221619,2007,133299.0,23971.0,
221625,2017,149306.0,17889.0,
221627,2002,35552.0,23384.0,
221661,2008,105971.0,16262.0,
221668,2017,120432.0,29062.0,
221684,2019,133435.0,22358.0,
221686,2021,66700.0,20352.0,
221688,2002,108360.0,7513.0,
221697,2014,62807.0,22133.0,
221698,2002,66528.0,26166.0,
221712,2020,62678.0,27151.0,
221724,2004,62539.0,19100.0,
221727,2003,140190.0,25793.0,
221749,2013,156091.0,29383.0,
221758,2016,151168.0,20974.0,
221784,2006,105910.0,304.0,50.0
221801,2012,7647.0,143.0,1053.0
221820,2023,62891.0,28464.0,
221834,2003,139960.0,17431.0,
221908,2007,151560.0,26173.0,
221923,2011,120090.0,16583.0,
221960,2020,409.0,23184.0,
221973,2010,62852.0,29106.0,
221999,2017,6525.0,16959.0,
222020,2004,155532.0,17379.0,
222025,2008,107658.0,21389.0,
222033,2009,143535.0,26158.0,
222059,2007,119838.0,16259.0,
222071,2019,106365.0,28028.0,
222076,2001,62735.0,22367.0,
222078,2023,63426.0,21877.0,
222104,2007,63488.0,23895.0,
222112,2014,78274.0,26692.0,
222123,2008,73671.0,23511.0,
222181,2015,78856.0,23208.0,
222189,2002,106080.0,25829.0,
222192,2015,107881.0,26347.0,
222200,2023,35753.0,29208.0,
222224,2021,151542.0,29955.0,
222233,2008,78959.0,29675.0,
222238,2020,78438.0,23427.0,
222249,2010,106063.0,16380.0,
222273,2011,78739.0,17705.0,
222284,2011,66522.0,18091.0,
222309,2015,108706.0,25939.0,
222313,2003,74013.0,22877.0,
222324,2010,120402.0,29763.0,
222325,2005,66821.0,25577.0,
222339,2020,77903.0,27125.0,
222349,2005,66369.0,16324.0,633.0
222380,2018,149600.0,22893.0,
222405,2024,155999.0,19188.0,
222442,2003,149481.0,20831.0,
222445,2014,35544.0,19736.0,
222467,2008,107551.0,20646.0,
222501,2022,7895.0,17191.0,
222503,2020,7768.0,,368.0
222519,2000,144382.0,16511.0,
222528,2025,62511.0,17961.0,
222533,2023,80019.0,27395.0,
222580,2004,155473.0,17646.0,483.0
222592,2012,144428.0,18002.0,
222624,2012,143390.0,26519.0,
222626,2021,70717.0,22887.0,
222684,2013,78485.0,2474.0,
222721,2020,151116.0,18509.0,
222735,2013,133658.0,26397.0,
222781,2021,108521.0,17628.0,190.0
222841,2018,35560.0,16746.0,
222894,2000,107766.0,732.0,
222944,2011,140122.0,21156.0,
222967,2019,144550.0,19282.0,
222979,2013,79737.0,18379.0,
222989,2021,79037.0,23556.0,
222994,2006,106087.0,24702.0,
223003,2022,133196.0,18679.0,
223009,2004,73532.0,,565.0
223010,2016,106025.0,28636.0,
223048,2014,108947.0,24738.0,
223055,2023,143493.0,28231.0,
223061,2006,361.0,26796.0,
223071,2005,120408.0,27344.0,
223091,2014,57637.0,1839.0,
223127,2022,8419.0,22210.0,
223128,2021,140031.0,18730.0,
223133,2016,73709.0,23468.0,
223149,2004,404.0,23438.0,
223155,2009,133262.0,21780.0,
223181,2011,155986.0,24779.0,
223186,2013,70517.0,21312.0,
223203,2024,78066.0,27657.0,
223213,2015,62793.0,20289.0,
223223,2021,63354.0,22817.0,
223231,2011,57040.0,19697.0,
223243,2021,79089.0,24956.0,
223256,2020,144480.0,18732.0,
223303,2025,66793.0,20757.0,
223321,2009,62985.0,18739.0,
223326,2000,71019.0,28256.0,
223340,2018,105977.0,17770.0,
223367,2001,585.0,19948.0,
223380,2016,73827.0,22067.0,
223381,2001,144509.0,17433.0,
223427,2020,151405.0,24012.0,
223462,2013,140216.0,22082.0,
223469,2021,57129.0,17025.0,
223480,2017,62516.0,25398.0,
223499,2022,108629.0,27494.0,
223537,2010,78140.0,26301.0,
223560,2025,73863.0,20305.0,
223561,2008,66943.0,28065.0,
223572,2015,156103.0,23350.0,
223588,2014,6904.0,28393.0,
223599,2008,143169.0,24086.0,
223603,2008,78088.0,28578.0,
223630,2012,107711.0,22895.0,
223641,2024,35851.0,26850.0,
223676,2007,102.0,22803.0,
223705,2011,133702.0,28889.0,
223725,2020,66537.0,20317.0,
223727,2001,78651.0,16343.0,
223739,2016,6288.0,18517.0,
223743,2004,151102.0,16426.0,
223763,2022,144445.0,21922.0,
223778,2019,79075.0,27362.0,
223805,2006,79571.0,25956.0,
223812,2002,106022.0,16333.0,
223817,2021,106406.0,24578.0,
223819,2021,151359.0,28264.0,
223828,2000,139924.0,21102.0,
223833,2022,151494.0,21626.0,
223840,2022,155881.0,24609.0,
223847,2020,35249.0,400.0,1134.0
223850,2019,120000.0,26916.0,
223854,2009,8205.0,17285.0,
223884,2015,80006.0,23669.0,
223886,2010,6874.0,23827.0,
223889,2016,70388.0,,143.0
223913,2004,66669.0,20053.0,
223937,2000,106133.0,19587.0,
223946,2002,108241.0,4975.0,
224002,2024,338.0,21949.0,
224068,2002,6295.0,24443.0,
224137,2022,107754.0,16972.0,
224156,2014,155624.0,16712.0,
224160,2010,73726.0,28670.0,
224166,2016,106343.0,25362.0,
224181,2005,73870.0,19234.0,
224201,2000,149568.0,22004.0,
224208,2006,79743.0,20162.0,
224210,2013,63221.0,25761.0,
224226,2019,108911.0,25382.0,
224263,2025,35456.0,18418.0,
224281,2018,6650.0,26862.0,
224286,2018,35131.0,,731.0
224293,2012,106254.0,22274.0,
224314,2015,79523.0,25578.0,
224330,2000,63312.0,21637.0,
224349,2022,142976.0,263.0,258.0
224358,2008,155771.0,29857.0,
224366,2020,8039.0,22171.0,
224376,2004,143191.0,29695.0,
224388,2024,70433.0,17645.0,
224438,2004,73850.0,16955.0,
224481,2017,144733.0,29915.0,
224499,2020,66376.0,,398.0
224515,2003,66368.0,,652.0
224516,2018,79125.0,28695.0,
224520,2009,106668.0,4166.0,
224531,2019,144633.0,18603.0,
224549,2008,35622.0,22771.0,
224562,2021,66610.0,24487.0,
224599,2022,144356.0,,203.0
224606,2017,8266.0,28139.0,
224608,2011,79159.0,28211.0,
224642,2016,107815.0,24209.0,
224650,2021,78611.0,16890.0,
224667,2014,399.0,25405.0,
224671,2014,79652.0,18895.0,
224686,2003,70431.0,17951.0,
224725,2012,156072.0,27627.0,
224734,2003,6506.0,28783.0,
224738,2003,6848.0,29044.0,
224742,2006,66673.0,19694.0,
224753,2008,78086.0,29707.0,
224755,2008,108130.0,29245.0,
224838,2021,7590.0,,992.0
224855,2005,66405.0,16850.0,
224866,2016,7853.0,19554.0,
224933,2024,63457.0,22626.0,
224942,2023,108758.0,24039.0,
224944,2012,8124.0,19184.0,
224982,2016,7603.0,,124.0
225042,2019,151368.0,22555.0,
225057,2003,140319.0,25065.0,
225066,2010,155858.0,25306.0,
225076,2004,66361.0,,378.0
225088,2014,8145.0,26704.0,
225099,2000,70913.0,19931.0,
225103,2005,62785.0,21573.0,
225139,2015,108610.0,24295.0,
225189,2003,143084.0,26142.0,
225190,2008,78850.0,19071.0,
225205,2017,79844.0,22304.0,
225213,2009,73800.0,19774.0,
225220,2024,70926.0,25853.0,
225224,2000,67047.0,28614.0,
225225,2016,6641.0,27855.0,
225251,2005,133188.0,24826.0,
225305,2023,70578.0,28101.0,
225310,2009,62667.0,27449.0,
225321,2009,149898.0,27540.0,
225353,2012,80131.0,28679.0,
225356,2014,120023.0,17081.0,
225367,2006,73888.0,27710.0,
225399,2012,7805.0,21924.0,
225409,2015,119905.0,18086.0,
225426,2000,106224.0,23460.0,
225428,2006,73577.0,22259.0,
225437,2006,73815.0,19877.0,
225458,2010,24.0,23134.0,
225465,2013,144587.0,27246.0,
225470,2019,35821.0,19842.0,
225495,2014,106324.0,17364.0,
225496,2018,78161.0,29031.0,
225528,2009,120011.0,21461.0,
225546,2006,74224.0,28558.0,
225564,2004,143506.0,19458.0,
225570,2010,109019.0,23340.0,
225573,2016,63509.0,25050.0,
225576,2020,106770.0,6215.0,
225591,2014,155563.0,20099.0,
225617,2015,143423.0,22459.0,
225652,2003,106220.0,25541.0,
225697,2007,120165.0,22333.0,
225721,2025,106433.0,19343.0,
225799,2006,62605.0,16474.0,
225817,2003,78120.0,21961.0,
225838,2013,119909.0,22681.0,
225868,2000,66647.0,28769.0,
225886,2010,70843.0,23701.0,
225902,2000,57036.0,17372.0,
225931,2011,133335.0,18333.0,
225950,2017,140045.0,22224.0,
225968,2005,35689.0,24713.0,
225981,2024,119770.0,,1083.0
226018,2007,78676.0,24645.0,
226048,2023,78300.0,27373.0,
226050,2007,35876.0,22240.0,
226072,2005,79462.0,260.0,974.0
226094,2016,108765.0,16505.0,
226119,2007,62685.0,27595.0,
226134,2006,78979.0,17290.0,
226142,2012,140081.0,23016.0,
226144,2025,140404.0,22314.0,
226151,2009,35464.0,17272.0,
226154,2011,63305.0,24375.0,
226158,2002,35556.0,23721.0,
226209,2019,78109.0,20910.0,
226225,2002,107972.0,26641.0,
226255,2017,8439.0,23834.0,
226259,2001,106110.0,17871.0,
226286,2012,73764.0,16522.0,
226308,2014,143285.0,21810.0,
226319,2018,151452.0,22912.0,
226355,2023,6658.0,18205.0,
226373,2017,144473.0,26470.0,
226402,2013,66558.0,27946.0,
226415,2010,120236.0,21169.0,
226433,2019,107745.0,16958.0,
226447,2017,140199.0,24680.0,
226448,2019,77923.0,18713.0,
226516,2020,62557.0,18791.0,
226530,2023,66950.0,28294.0,
226547,2005,149392.0,20430.0,
226590,2018,155567.0,24557.0,
226603,2011,7890.0,29531.0,
226617,2017,107484.0,16509.0,
226625,2017,35714.0,26517.0,
226630,2017,73578.0,24291.0,
226633,2024,106376.0,26511.0,
226641,2022,73776.0,18004.0,
226671,2014,107656.0,27491.0,
226708,2023,151352.0,21070.0,
226717,2004,73673.0,18758.0,
226722,2006,70588.0,28865.0,
226730,2024,143417.0,23153.0,
226760,2002,123.0,24558.0,
226814,2017,66877.0,27321.0,
226822,2011,63186.0,16382.0,
226829,2012,149237.0,17699.0,234.0
226853,2021,78455.0,27893.0,
226885,2002,108534.0,,774.0
226903,2018,143149.0,22672.0,
226929,2021,35238.0,,1005.0
227012,2010,143269.0,30070.0,
227022,2007,66452.0,29371.0,
227025,2004,140140.0,21914.0,
227030,2023,155949.0,26645.0,
227031,2006,6345.0,26605.0,
227058,2010,119869.0,20256.0,
227090,2022,120038.0,17274.0,
227092,2011,149717.0,29009.0,
227100,2004,139949.0,23636.0,
227118,2022,35444.0,21727.0,
227121,2014,119853.0,24855.0,
227145,2004,57545.0,19132.0,
227176,2019,6304.0,19402.0,
227186,2002,73937.0,21423.0,
227198,2007,7705.0,,1367.0
227205,2013,7885.0,21121.0,
227233,2018,156003.0,28120.0,
227246,2018,78095.0,29888.0,
227264,2008,151473.0,25621.0,
227265,2012,149410.0,29989.0,
227285,2022,149598.0,23091.0,
227292,2012,73831.0,22112.0,
227425,2006,140147.0,19346.0,
227440,2007,77828.0,23147.0,
227466,2019,28.0,16185.0,
227479,2003,140331.0,25244.0,
227481,2001,151511.0,22089.0,
227501,2011,109174.0,24871.0,
227522,2018,108931.0,25839.0,
227551,2004,155663.0,23753.0,
227560,2020,108069.0,28831.0,
227589,2016,8691.0,7534.0,
227669,2018,57020.0,,800.0
227679,2024,70935.0,28553.0,
227709,2017,106013.0,22591.0,
227721,2023,63170.0,21592.0,
227733,2011,206.0,17777.0,
227756,2012,398.0,24479.0,
227766,2013,149664.0,25961.0,
227810,2024,66665.0,18327.0,
227847,2011,108014.0,20082.0,
227872,2022,151597.0,18532.0,
227888,2006,78660.0,16385.0,
227908,2000,149234.0,,784.0
227935,2021,8076.0,16625.0,
227975,2012,80758.0,14997.0,
227992,2021,35711.0,17491.0,
228007,2022,67050.0,28723.0,
228054,2006,66411.0,29115.0,
228152,2006,109122.0,27194.0,
228185,2005,108858.0,19667.0,
228188,2009,144953.0,28959.0,
228205,2005,57271.0,20904.0,
228210,2016,57522.0,29304.0,
228233,2004,57469.0,17534.0,
228283,2025,35308.0,16720.0,
228291,2012,139929.0,19618.0,
228303,2002,6747.0,25336.0,
228329,2018,149324.0,21464.0,
228345,2022,144741.0,25991.0,
228380,2008,7607.0,62.0,957.0
228386,2009,149551.0,18472.0,
228400,2011,139788.0,44.0,59.0
228424,2003,143233.0,16579.0,
228441,2010,70556.0,28989.0,
228448,2019,108723.0,21722.0,
228489,2012,105913.0,,475.0
228496,2021,108969.0,21895.0,
228548,2012,70767.0,26506.0,
228549,2015,107879.0,26152.0,
228558,2012,8388.0,26203.0,
228585,2009,139795.0,,255.0
228587,2003,71017.0,28182.0,
228596,2014,7233.0,9437.0,
228598,2001,78341.0,19464.0,
228612,2004,317.0,29580.0,
228645,2010,57143.0,16464.0,
228652,2008,108694.0,19545.0,
228661,2004,73781.0,29330.0,
228690,2009,133101.0,,1178.0
228753,2019,156098.0,29744.0,
228776,2006,143515.0,25603.0,
228792,2003,74022.0,22967.0,
228810,2017,7861.0,26025.0,
228816,2022,79777.0,18174.0,
228817,2017,35148.0,,1212.0
228852,2023,70751.0,23913.0,
228854,2004,79916.0,24499.0,
228886,2002,8087.0,19958.0,
228891,2016,106389.0,18447.0,
228914,2024,151530.0,29667.0,
228919,2010,62720.0,20580.0,
228945,2014,120095.0,16594.0,
228964,2017,106185.0,27509.0,
228987,2006,77922.0,22123.0,
228997,2021,70768.0,17293.0,
229008,2003,151505.0,24858.0,
229009,2005,77964.0,24277.0,
229015,2023,155619.0,24252.0,
229024,2024,8430.0,29603.0,
229034,2017,56999.0,,675.0
229048,2011,155737.0,22698.0,
229056,2006,63568.0,20523.0,
229123,2007,120296.0,28462.0,
229125,2008,133327.0,28846.0,
229146,2000,108779.0,28083.0,
229153,2024,149439.0,29851.0,
229158,2014,78145.0,19383.0,
229179,2021,73693.0,24492.0,
229262,2001,78971.0,24023.0,
229269,2020,143487.0,24819.0,
229281,2020,63467.0,28652.0,
229282,2010,140413.0,22509.0,
229308,2019,35721.0,17567.0,
229369,2025,79790.0,22810.0,
229370,2015,78255.0,27176.0,
229390,2011,62621.0,18071.0,
229395,2010,74084.0,19444.0,
229422,2008,144598.0,21930.0,
229431,2002,79984.0,29858.0,
229453,2020,66833.0,17548.0,
229461,2007,35284.0,21179.0,
229477,2022,79967.0,28747.0,
229480,2020,140217.0,22087.0,
229494,2008,133522.0,24267.0,
229499,2001,66914.0,19373.0,
229534,2018,133528.0,26568.0,
229620,2006,233.0,23363.0,
229632,2001,106130.0,16506.0,
229638,2007,106331.0,21660.0,
229654,2019,107677.0,25569.0,
229663,2019,149357.0,21814.0,
229677,2024,66472.0,16987.0,
229733,2018,149256.0,,211.0
229741,2003,120078.0,26866.0,
229764,2015,142970.0,213.0,27.0
229773,2006,144816.0,18248.0,
229777,2024,345.0,22654.0,
229781,2004,155712.0,18113.0,
229815,2000,8338.0,29223.0,
229839,2006,107646.0,24074.0,
229867,2011,149654.0,24837.0,
229890,2009,79679.0,18640.0,
229899,2016,133464.0,22819.0,
229903,2013,143085.0,19796.0,
229923,2018,149703.0,18223.0,
229933,2023,35812.0,26975.0,
229937,2024,8132.0,21835.0,
229942,2010,70485.0,17228.0,
229948,2004,108856.0,21005.0,
230004,2010,107811.0,24947.0,
230054,2015,6875.0,23844.0,
230060,2018,35204.0,264.0,1304.0
230120,2013,144926.0,20529.0,
230124,2001,74046.0,27384.0,
230137,2003,133629.0,24356.0,
230148,2020,70787.0,29565.0,
230162,2013,107770.0,20719.0,
230163,2009,144506.0,19906.0,
230174,2001,144852.0,27408.0,
230238,2011,140218.0,20968.0,
230245,2006,80058.0,25376.0,
230253,2015,144350.0,,204.0
230254,2016,78351.0,27163.0,
230264,2010,155800.0,19222.0,
230285,2013,107544.0,22969.0,
230313,2025,78976.0,17281.0,
230328,2025,133472.0,17077.0,
230329,2019,7870.0,20706.0,
230338,2017,107708.0,28643.0,
230359,2002,78744.0,27714.0,
230364,2016,62935.0,23461.0,
230370,2017,79786.0,28469.0,
230405,2012,140281.0,18425.0,
230414,2015,,303.0,922.0
230423,2014,63003.0,89.0,279.0
230426,2007,62543.0,16616.0,
230431,2013,57281.0,26487.0,
230465,2017,107448.0,17603.0,729.0
230475,2006,79810.0,18496.0,
230488,2001,120195.0,28488.0,
230494,2012,151468.0,23292.0,
230509,2019,41.0,17779.0,
230513,2019,78706.0,21081.0,
230525,2009,6902.0,28186.0,
230537,2000,105920.0,403.0,16.0
230610,2017,77933.0,20584.0,
230622,2020,73803.0,22368.0,
230677,2008,78766.0,17653.0,
230715,2003,66379.0,17275.0,468.0
230736,2010,62963.0,18481.0,
230741,2002,151132.0,22833.0,
230744,2021,151612.0,18662.0,
230750,2014,62808.0,22839.0,
230779,2010,57509.0,23961.0,
230781,2001,107871.0,22716.0,
230782,2018,139866.0,17618.0,
230794,2022,143458.0,18446.0,
230802,2005,151601.0,18559.0,
230806,2021,155801.0,21844.0,
230812,2005,8316.0,24352.0,
230835,2021,144450.0,16804.0,
230888,2022,139939.0,25131.0,
230908,2004,359.0,19207.0,
230922,2014,70804.0,25559.0,
230934,2004,74024.0,23205.0,
230941,2004,73503.0,,521.0
230958,2022,151445.0,26807.0,
230960,2024,6867.0,30049.0,
230991,2000,8378.0,28839.0,
230992,2004,79807.0,23034.0,
231013,2013,66373.0,151.0,24.0
231030,2024,73517.0,16668.0,1202.0
231048,2021,108788.0,19144.0,
231103,2015,7736.0,301.0,1104.0
231105,2005,73978.0,25014.0,
231113,2009,35612.0,22700.0,
231127,2007,108844.0,22564.0,
231128,2009,62884.0,20948.0,
231159,2011,149861.0,28557.0,
231161,2025,62520.0,18503.0,
231194,2018,144437.0,19304.0,
231206,2000,66486.0,19035.0,
231214,2012,120185.0,22939.0,
231269,2023,6246.0,19529.0,
231270,2006,107812.0,29728.0,
231272,2021,35352.0,21064.0,
231306,2010,78860.0,21173.0,
231316,2025,35621.0,21040.0,
231324,2014,78035.0,18005.0,
231346,2025,155469.0,,803.0
231351,2019,6507.0,16748.0,
231353,2024,151566.0,29985.0,
231424,2022,78461.0,28006.0,
231425,2009,7801.0,16686.0,
231426,2023,143318.0,16969.0,
231437,2024,79772.0,25887.0,
231498,2016,63571.0,20618.0,
231511,2021,155526.0,19704.0,
231542,2001,133553.0,21962.0,
231554,2012,62811.0,20642.0,
231637,2021,57063.0,17718.0,
231672,2006,155946.0,26465.0,
231687,2010,66378.0,,609.0
231691,2014,57027.0,18233.0,
231718,2021,151089.0,16289.0,
231733,2003,63104.0,28455.0,
231739,2012,155902.0,25185.0,
231768,2021,143074.0,23968.0,
231781,2005,173.0,17950.0,
231808,2015,149289.0,26903.0,
231812,2014,80031.0,24824.0,
231822,2014,139951.0,23145.0,
231825,2016,139882.0,26735.0,
231831,2013,151611.0,24414.0,
231848,2008,151260.0,18471.0,
231862,2002,35767.0,29745.0,
231868,2020,63334.0,17001.0,
231891,2012,79938.0,17421.0,
231900,2022,78952.0,20181.0,
231913,2014,79592.0,24255.0,
231965,2004,80057.0,26684.0,
231974,2025,79458.0,,1203.0
231977,2011,151609.0,24042.0,
231978,2008,108646.0,24723.0,
232010,2016,70713.0,24274.0,
232012,2023,119735.0,,1297.0
232080,2005,155595.0,18417.0,
232086,2010,73812.0,19020.0,
232110,2014,155512.0,27455.0,
232116,2000,107731.0,29831.0,
232131,2004,63454.0,18204.0,
232135,2012,133731.0,21617.0,
232178,2015,144910.0,20062.0,
232186,2020,133146.0,18916.0,
232198,2018,66653.0,22513.0,
232201,2009,149844.0,29974.0,
232223,2012,144934.0,20922.0,
232258,2010,73908.0,21129.0,
232289,2010,144643.0,20415.0,
232295,2022,70869.0,18911.0,
232315,2023,151271.0,23707.0,
232331,2014,6645.0,28399.0,
232333,2013,133447.0,26055.0,
232349,2024,57399.0,20011.0,
232356,2020,257.0,27237.0,
232392,2010,6795.0,28918.0,
232393,2003,143115.0,19026.0,
232399,2024,149762.0,27733.0,
232402,2005,,67.0,925.0
232433,2005,74184.0,29666.0,
232448,2023,108590.0,20204.0,
232467,2006,140289.0,23605.0,
232474,2020,108946.0,24131.0,
232486,2014,35424.0,16405.0,
232504,2005,143205.0,19946.0,
232528,2002,108018.0,28435.0,
232542,2013,685.0,27892.0,
232565,2006,151421.0,22415.0,
232567,2002,35514.0,26659.0,
232614,2009,143002.0,21867.0,
232637,2010,119737.0,,1137.0
232644,2006,120484.0,29000.0,
232698,2020,35142.0,,1205.0
232723,2009,57616.0,20876.0,
232738,2021,151532.0,22219.0,
232769,2013,78254.0,25890.0,
232805,2023,144771.0,17395.0,
232807,2013,73821.0,20167.0,
232846,2010,8141.0,20336.0,
232869,2023,108683.0,22447.0,
232887,2017,8105.0,24653.0,
232924,2021,106338.0,22739.0,
233000,2017,108679.0,23683.0,
233015,2025,143025.0,23916.0,
233060,2008,133147.0,18015.0,
233063,2004,66367.0,,607.0
233068,2017,35668.0,20607.0,
233093,2012,62688.0,19011.0,
233094,2018,155942.0,28281.0,
233109,2018,80161.0,26971.0,
233121,2021,140204.0,26603.0,
233126,2025,8351.0,25503.0,
233132,2005,78150.0,22150.0,
233134,2011,106396.0,18477.0,
233145,2010,144357.0,,487.0
233205,2018,6278.0,16312.0,
233243,2002,675.0,26703.0,
233260,2009,107803.0,22949.0,
233268,2003,119993.0,18774.0,
233283,2006,80066.0,25614.0,
233296,2023,155790.0,19182.0,
233297,2000,78887.0,21701.0,
233300,2002,63052.0,23075.0,
233305,2003,57189.0,26591.0,
233311,2024,119968.0,24318.0,
233338,2000,106116.0,25182.0,
