car_id,problem_category
252927,ENGINE
228422,SERVICE BRAKES
34536,ELECTRICAL SYSTEM
11194,STRUCTURE
241748,ELECTRICAL SYSTEM
158566,SERVICE BRAKES
220497,STEERING
249576,SUSPENSION
19867,ELECTRICAL SYSTEM
87941,EXTERIOR LIGHTING
252470,ENGINE
271044,VISIBILITY
124339,ELECTRICAL SYSTEM
280159,ENGINE
125367,SERVICE BRAKES
1217,SERVICE BRAKES
251242,POWER TRAIN
198581,ENGINE
231418,FORWARD COLLISION AVOIDANCE
72508,ELECTRICAL SYSTEM
15601,ENGINE
251235,POWER TRAIN
227349,ENGINE AND ENGINE COOLING
168312,POWER TRAIN
149979,FUEL/PROPULSION SYSTEM
169123,ELECTRICAL SYSTEM
63117,ENGINE
124293,TIRES
42248,SERVICE BRAKES
133155,ENGINE
171713,ELECTRICAL SYSTEM
232733,SERVICE BRAKES
155144,ENGINE
193231,LATCHES/LOCKS/LINKAGES
241347,ENGINE
159504,LATCHES/LOCKS/LINKAGES
157978,ENGINE
265325,STRUCTURE
290567,SERVICE BRAKES
194887,ELECTRICAL SYSTEM
97239,FORWARD COLLISION AVOIDANCE
155047,VISIBILITY
152194,FORWARD COLLISION AVOIDANCE
190794,ENGINE
117621,SERVICE BRAKES
67969,SEAT BELTS
215941,FUEL SYSTEM
121992,POWER TRAIN
119807,FORWARD COLLISION AVOIDANCE
152841,ENGINE AND ENGINE COOLING
12904,ENGINE
198933,SERVICE BRAKES
149357,POWER TRAIN
65169,VISIBILITY
115976,ENGINE
105055,SERVICE BRAKES
132821,POWER TRAIN
268890,POWER TRAIN
288268,STRUCTURE
49606,POWER TRAIN
234355,SERVICE BRAKES
53479,SEATS
196190,ENGINE
268522,POWER TRAIN
50114,SERVICE BRAKES
26351,SERVICE BRAKES
223521,ENGINE
264603,STEERING
169918,ENGINE
288825,SERVICE BRAKES
235884,LATCHES/LOCKS/LINKAGES
99642,FUEL/PROPULSION SYSTEM
44680,ENGINE
283303,POWER TRAIN
262547,AIR BAGS
213670,SERVICE BRAKES
243700,ELECTRICAL SYSTEM
221865,ENGINE
232524,POWER TRAIN
18854,SERVICE BRAKES
154776,ENGINE
254522,VEHICLE SPEED CONTROL
127595,LATCHES/LOCKS/LINKAGES
43697,STRUCTURE
177754,FUEL SYSTEM
283136,VEHICLE SPEED CONTROL
276718,ENGINE
104055,AIR BAGS
23090,POWER TRAIN
109791,ENGINE AND ENGINE COOLING
249705,ELECTRICAL SYSTEM
164854,FUEL SYSTEM
44651,LATCHES/LOCKS/LINKAGES
73931,ENGINE
212001,ENGINE
255423,SUSPENSION
277175,POWER TRAIN
126828,VEHICLE SPEED CONTROL
118567,POWER TRAIN
124872,STEERING
95887,EXTERIOR LIGHTING
142308,STEERING
197091,ENGINE
259032,ENGINE
267522,STEERING
153381,ENGINE
165503,STEERING
226337,ELECTRICAL SYSTEM
133317,AIR BAGS
128095,POWER TRAIN
184344,SUSPENSION
6643,FORWARD COLLISION AVOIDANCE
50163,FUEL SYSTEM
120988,AIR BAGS
155651,ENGINE
121310,ELECTRICAL SYSTEM
187085,SERVICE BRAKES
223905,ELECTRICAL SYSTEM
196116,ENGINE
237392,SERVICE BRAKES
214195,ELECTRICAL SYSTEM
10833,SUSPENSION
95752,SERVICE BRAKES
226486,POWER TRAIN
61742,POWER TRAIN
206564,VEHICLE SPEED CONTROL
63997,SERVICE BRAKES
3193,LATCHES/LOCKS/LINKAGES
59450,ELECTRICAL SYSTEM
126700,ENGINE
158260,ELECTRICAL SYSTEM
104965,VEHICLE SPEED CONTROL
27350,LATCHES/LOCKS/LINKAGES
285384,ENGINE
243166,ENGINE
243800,ELECTRICAL SYSTEM
146941,POWER TRAIN
291212,AIR BAGS
160969,ENGINE AND ENGINE COOLING
205113,ENGINE
131795,POWER TRAIN
165817,AIR BAGS
3454,POWER TRAIN
30405,FUEL SYSTEM
115313,POWER TRAIN
27129,POWER TRAIN
133141,SEAT BELTS
18999,FUEL SYSTEM
269799,VISIBILITY/WIPER
172954,ENGINE
167691,SERVICE BRAKES
293033,POWER TRAIN
79309,ENGINE
163794,ENGINE
130364,ELECTRICAL SYSTEM
122281,ELECTRICAL SYSTEM
294160,EQUIPMENT
11775,STRUCTURE
172886,POWER TRAIN
171976,FORWARD COLLISION AVOIDANCE
84197,POWER TRAIN
130519,POWER TRAIN
148439,STRUCTURE
279076,EXTERIOR LIGHTING
104724,ENGINE AND ENGINE COOLING
61223,FUEL/PROPULSION SYSTEM
83928,ENGINE
170315,POWER TRAIN
32158,ELECTRICAL SYSTEM
242834,VISIBILITY
276507,ELECTRICAL SYSTEM
297492,STEERING
115648,ELECTRICAL SYSTEM
268483,ENGINE
141643,ENGINE
53769,POWER TRAIN
201831,LATCHES/LOCKS/LINKAGES
111210,ELECTRICAL SYSTEM
57253,ELECTRICAL SYSTEM
16477,ENGINE
102947,VEHICLE SPEED CONTROL
71705,POWER TRAIN
114797,FUEL SYSTEM
114704,ENGINE AND ENGINE COOLING
65247,POWER TRAIN
82033,ENGINE
148530,SEAT BELTS
127161,ENGINE
94506,SERVICE BRAKES
188603,ENGINE
241662,POWER TRAIN
13849,STEERING
12171,ENGINE AND ENGINE COOLING
251822,LATCHES/LOCKS/LINKAGES
83419,POWER TRAIN
280205,ENGINE
6088,ELECTRICAL SYSTEM
54912,ENGINE
101734,VISIBILITY
170707,AIR BAGS
83853,LATCHES/LOCKS/LINKAGES
227486,ENGINE
23743,STRUCTURE
85137,ELECTRICAL SYSTEM
29049,ENGINE
5465,FUEL/PROPULSION SYSTEM
291350,POWER TRAIN
152723,STEERING
100465,EXTERIOR LIGHTING
151102,POWER TRAIN
46791,POWER TRAIN
235317,ENGINE
203797,ELECTRICAL SYSTEM
12523,POWER TRAIN
243712,EXTERIOR LIGHTING
207416,POWER TRAIN
44155,POWER TRAIN
79062,POWER TRAIN
172525,SERVICE BRAKES
228047,POWER TRAIN
47729,EXTERIOR LIGHTING
276804,ENGINE
145266,STRUCTURE
245871,STEERING
188797,ELECTRICAL SYSTEM
27788,BACK OVER PREVENTION
64712,STEERING
200241,POWER TRAIN
71213,POWER TRAIN
88926,ENGINE
36374,POWER TRAIN
404,ELECTRICAL SYSTEM
207199,FUEL/PROPULSION SYSTEM
268509,SERVICE BRAKES
27356,SUSPENSION
3530,POWER TRAIN
154826,ELECTRICAL SYSTEM
124395,POWER TRAIN
259928,POWER TRAIN
273180,VISIBILITY
37074,POWER TRAIN
243601,ELECTRICAL SYSTEM
272844,ENGINE
26228,STEERING
241906,STEERING
29292,POWER TRAIN
88938,AIR BAGS
58307,STEERING
146867,SERVICE BRAKES
10450,EQUIPMENT
52392,POWER TRAIN
143152,FORWARD COLLISION AVOIDANCE
142633,ENGINE
246826,STEERING
226169,ENGINE AND ENGINE COOLING
144072,STRUCTURE
183614,FUEL/PROPULSION SYSTEM
111644,SERVICE BRAKES
80018,ENGINE
107289,ENGINE
236780,VEHICLE SPEED CONTROL
253748,FUEL/PROPULSION SYSTEM
83238,ELECTRICAL SYSTEM
199666,VISIBILITY
10531,AIR BAGS
81684,ENGINE
123636,FORWARD COLLISION AVOIDANCE
4392,SERVICE BRAKES
64698,SUSPENSION
216135,ENGINE
64038,ENGINE
110864,ENGINE
88626,ENGINE
7999,ENGINE
36131,ENGINE
142103,ENGINE
187724,POWER TRAIN
96983,POWER TRAIN
58146,SERVICE BRAKES
289815,SERVICE BRAKES
167180,ENGINE
40013,EQUIPMENT
127574,ENGINE
215967,STEERING
208994,ELECTRICAL SYSTEM
165724,VISIBILITY
25577,FUEL/PROPULSION SYSTEM
278042,VISIBILITY/WIPER
288599,ENGINE
66495,ELECTRICAL SYSTEM
143985,FUEL/PROPULSION SYSTEM
67493,FUEL SYSTEM
287492,POWER TRAIN
43586,ENGINE
271357,STEERING
211717,POWER TRAIN
175299,ENGINE
103058,POWER TRAIN
263034,AIR BAGS
113944,ELECTRICAL SYSTEM
62217,SERVICE BRAKES
90408,ELECTRICAL SYSTEM
278678,STRUCTURE
263578,FUEL SYSTEM
267846,ENGINE
70736,EQUIPMENT
111934,POWER TRAIN
261448,EXTERIOR LIGHTING
265825,VISIBILITY
4016,SERVICE BRAKES
220968,POWER TRAIN
84572,POWER TRAIN
55676,ENGINE
125896,FORWARD COLLISION AVOIDANCE
161826,POWER TRAIN
278860,SERVICE BRAKES
88044,SERVICE BRAKES
299899,STEERING
266123,STEERING
90888,AIR BAGS
44142,VEHICLE SPEED CONTROL
263327,ENGINE
293790,SERVICE BRAKES
278310,ENGINE
24775,ENGINE AND ENGINE COOLING
90178,ENGINE AND ENGINE COOLING
18400,FUEL/PROPULSION SYSTEM
46127,ENGINE
99174,POWER TRAIN
277131,SEAT BELTS
91625,SEATS
260800,VISIBILITY/WIPER
200144,ELECTRICAL SYSTEM
213253,ENGINE AND ENGINE COOLING
150804,LATCHES/LOCKS/LINKAGES
25632,POWER TRAIN
157764,FUEL SYSTEM
263881,ENGINE
160373,POWER TRAIN
160263,ENGINE
272303,STEERING
149002,POWER TRAIN
252371,EXTERIOR LIGHTING
288080,FORWARD COLLISION AVOIDANCE
262016,POWER TRAIN
278957,ENGINE
281250,ELECTRICAL SYSTEM
112359,EQUIPMENT
167417,ELECTRICAL SYSTEM
103359,ELECTRICAL SYSTEM
48752,EXTERIOR LIGHTING
253814,POWER TRAIN
26221,POWER TRAIN
138234,ENGINE
86488,SERVICE BRAKES
266088,SERVICE BRAKES
60584,POWER TRAIN
145721,SERVICE BRAKES
249919,STEERING
135897,SUSPENSION
270766,ENGINE
240929,SERVICE BRAKES
19225,STRUCTURE
254178,SERVICE BRAKES
61184,FUEL/PROPULSION SYSTEM
232667,ENGINE
56846,ENGINE
36184,ENGINE
179821,ELECTRICAL SYSTEM
126777,ENGINE
206835,VEHICLE SPEED CONTROL
259080,AIR BAGS
258873,ENGINE
124725,ENGINE
203298,ELECTRICAL SYSTEM
50303,FUEL/PROPULSION SYSTEM
72920,SERVICE BRAKES
263558,VISIBILITY
20819,STRUCTURE
133582,SERVICE BRAKES
191545,SERVICE BRAKES
215857,ENGINE
93557,STEERING
84121,ELECTRICAL SYSTEM
204704,ENGINE
97507,VEHICLE SPEED CONTROL
164508,POWER TRAIN
147636,ENGINE
110442,ENGINE
50556,ENGINE AND ENGINE COOLING
1855,VEHICLE SPEED CONTROL
118290,ENGINE
283830,POWER TRAIN
167107,STRUCTURE
218698,ELECTRICAL SYSTEM
256453,ENGINE AND ENGINE COOLING
151508,STEERING
198006,FUEL/PROPULSION SYSTEM
111149,SERVICE BRAKES
241573,ENGINE
220065,SERVICE BRAKES
63804,ENGINE
173064,ELECTRICAL SYSTEM
130051,AIR BAGS
167511,ELECTRICAL SYSTEM
183194,ENGINE
41149,FUEL SYSTEM
142227,POWER TRAIN
286440,ENGINE AND ENGINE COOLING
83846,EXTERIOR LIGHTING
285158,LANE DEPARTURE
12508,ENGINE
275768,AIR BAGS
201131,SERVICE BRAKES
130333,STEERING
129708,LATCHES/LOCKS/LINKAGES
235530,ENGINE
82458,VISIBILITY/WIPER
198598,SERVICE BRAKES
96766,FORWARD COLLISION AVOIDANCE
36781,STEERING
122146,EQUIPMENT
64314,STEERING
123972,ELECTRICAL SYSTEM
219016,STEERING
59044,FUEL/PROPULSION SYSTEM
26622,SERVICE BRAKES
115157,STRUCTURE
2009,FUEL/PROPULSION SYSTEM
159359,VEHICLE SPEED CONTROL
9298,AIR BAGS
121714,ELECTRICAL SYSTEM
172178,VEHICLE SPEED CONTROL
115705,ELECTRICAL SYSTEM
12066,ENGINE
299955,SERVICE BRAKES
272200,ELECTRICAL SYSTEM
101194,AIR BAGS
244877,POWER TRAIN
125318,POWER TRAIN
178791,FORWARD COLLISION AVOIDANCE
299477,AIR BAGS
282690,FORWARD COLLISION AVOIDANCE
7474,ENGINE
7910,VISIBILITY
131619,POWER TRAIN
43703,FORWARD COLLISION AVOIDANCE
274830,SERVICE BRAKES
124338,ENGINE
250688,ELECTRICAL SYSTEM
171546,ENGINE
244779,POWER TRAIN
269452,ELECTRICAL SYSTEM
17514,ENGINE
24914,STEERING
40692,TIRES
109713,ELECTRICAL SYSTEM
183875,ELECTRICAL SYSTEM
14168,POWER TRAIN
26583,ELECTRICAL SYSTEM
70597,ENGINE
6236,ENGINE
239744,ENGINE
32451,POWER TRAIN
14094,FORWARD COLLISION AVOIDANCE
92433,AIR BAGS
294012,ENGINE AND ENGINE COOLING
117058,POWER TRAIN
114435,POWER TRAIN
285360,POWER TRAIN
72174,BACK OVER PREVENTION
200110,FUEL/PROPULSION SYSTEM
100822,POWER TRAIN
104247,ENGINE
192996,POWER TRAIN
85608,STEERING
277548,STRUCTURE
39494,SEATS
299909,STEERING
51917,ENGINE AND ENGINE COOLING
34603,FUEL SYSTEM
47631,AIR BAGS
249126,STRUCTURE
83749,SEATS
261968,EQUIPMENT
231648,ENGINE
264743,ENGINE
283906,FUEL SYSTEM
3512,FUEL SYSTEM
215317,ELECTRICAL SYSTEM
280612,FUEL/PROPULSION SYSTEM
122828,SUSPENSION
180452,STEERING
130433,ELECTRICAL SYSTEM
26378,FORWARD COLLISION AVOIDANCE
241453,ENGINE
237521,ENGINE
118678,SERVICE BRAKES
156946,FUEL/PROPULSION SYSTEM
279873,VEHICLE SPEED CONTROL
127769,STEERING
205223,VISIBILITY
275040,AIR BAGS
64097,SUSPENSION
95001,BACK OVER PREVENTION
48086,POWER TRAIN
167539,VEHICLE SPEED CONTROL
36004,VISIBILITY/WIPER
220045,ELECTRICAL SYSTEM
68389,POWER TRAIN
264075,ENGINE
113362,STEERING
10947,EXTERIOR LIGHTING
225237,POWER TRAIN
14863,SERVICE BRAKES
249929,POWER TRAIN
123680,STEERING
35314,POWER TRAIN
77721,EXTERIOR LIGHTING
102188,STEERING
289707,BACK OVER PREVENTION
11041,SUSPENSION
9989,ENGINE
58720,ENGINE
275589,AIR BAGS
244507,ENGINE
102598,SERVICE BRAKES
297241,POWER TRAIN
75739,SERVICE BRAKES
116703,STRUCTURE
163482,EXTERIOR LIGHTING
291233,EXTERIOR LIGHTING
295144,ELECTRICAL SYSTEM
298928,ENGINE AND ENGINE COOLING
82357,VEHICLE SPEED CONTROL
67477,TIRES
35321,POWER TRAIN
182242,ELECTRICAL SYSTEM
203071,ELECTRICAL SYSTEM
143314,ELECTRICAL SYSTEM
5731,STRUCTURE
279622,ENGINE AND ENGINE COOLING
65261,ELECTRICAL SYSTEM
185392,SUSPENSION
164224,SEAT BELTS
37176,ENGINE
295089,ENGINE
180699,AIR BAGS
88648,SUSPENSION
16601,WHEELS
154105,EXTERIOR LIGHTING
142380,ENGINE
105159,ENGINE
170375,ELECTRICAL SYSTEM
183080,ELECTRICAL SYSTEM
35582,POWER TRAIN
153532,STRUCTURE
45221,FUEL SYSTEM
298292,ENGINE
22115,SERVICE BRAKES
86502,POWER TRAIN
266865,SERVICE BRAKES
129055,ELECTRICAL SYSTEM
155893,VISIBILITY
80208,SERVICE BRAKES
83628,ENGINE
56681,SERVICE BRAKES
257724,ENGINE
66018,POWER TRAIN
248391,SEATS
69507,STRUCTURE
249581,ENGINE
52025,ELECTRICAL SYSTEM
20179,ELECTRICAL SYSTEM
296000,ENGINE
209977,ENGINE
105521,ELECTRICAL SYSTEM
238381,ELECTRICAL SYSTEM
279456,ENGINE
80661,AIR BAGS
24774,STRUCTURE
286155,VEHICLE SPEED CONTROL
139768,AIR BAGS
52050,ENGINE
131524,SERVICE BRAKES
81998,FUEL/PROPULSION SYSTEM
277428,WHEELS
249155,ENGINE
279058,ELECTRICAL SYSTEM
73933,FUEL/PROPUISION SYSTEM
75461,VISIBILITY
166275,FUEL SYSTEM
35493,ENGINE
63533,STEERING
14006,VISIBILITY
16093,POWER TRAIN
72214,ELECTRICAL SYSTEM
95314,ENGINE
272521,POWER TRAIN
65001,ENGINE
253267,ENGINE
56735,ENGINE
39443,ENGINE
258374,AIR BAGS
144595,ENGINE
222010,ENGINE AND ENGINE COOLING
254515,AIR BAGS
114402,FUEL/PROPULSION SYSTEM
193929,SERVICE BRAKES
158342,ENGINE AND ENGINE COOLING
105743,ENGINE AND ENGINE COOLING
89685,VEHICLE SPEED CONTROL
204399,ENGINE
279802,POWER TRAIN
243122,VISIBILITY/WIPER
242513,VISIBILITY
243234,EXTERIOR LIGHTING
124412,SERVICE BRAKES
6555,STEERING
1027,ELECTRICAL SYSTEM
48502,FUEL/PROPUISION SYSTEM
183840,STEERING
120701,ENGINE
29123,POWER TRAIN
191923,AIR BAGS
146937,ENGINE
72985,FUEL/PROPULSION SYSTEM
194688,POWER TRAIN
297401,POWER TRAIN
117460,LATCHES/LOCKS/LINKAGES
255122,ENGINE
21592,SERVICE BRAKES
218099,POWER TRAIN
140776,STEERING
21237,ENGINE
201027,SERVICE BRAKES
50942,VISIBILITY/WIPER
77258,STEERING
187394,FUEL/PROPULSION SYSTEM
15842,SUSPENSION
39715,POWER TRAIN
155349,SEATS
147522,SERVICE BRAKES
195844,POWER TRAIN
35081,SEATS
104975,SERVICE BRAKES
175349,ENGINE
234623,ENGINE
127239,ELECTRICAL SYSTEM
199763,POWER TRAIN
105968,POWER TRAIN
164084,ELECTRICAL SYSTEM
226271,STEERING
69627,STEERING
288198,STRUCTURE
94757,FUEL/PROPULSION SYSTEM
7706,POWER TRAIN
228977,SEAT BELTS
220721,LANE DEPARTURE
161213,ENGINE
151292,AIR BAGS
197807,ENGINE
261724,SERVICE BRAKES
155817,ENGINE
91119,POWER TRAIN
141553,POWER TRAIN
108788,POWER TRAIN
201777,SERVICE BRAKES
163308,ENGINE
155806,ENGINE
108035,SERVICE BRAKES
2,VISIBILITY
166303,ENGINE
189457,FUEL/PROPULSION SYSTEM
20304,ELECTRICAL SYSTEM
56289,SERVICE BRAKES
127537,POWER TRAIN
9847,TIRES
12940,POWER TRAIN
126385,ENGINE
141749,FORWARD COLLISION AVOIDANCE
162445,VISIBILITY
137963,POWER TRAIN
114394,ENGINE
94398,ENGINE
28657,ENGINE
224530,STRUCTURE
103360,ENGINE
264002,TIRES
228351,STEERING
178854,ELECTRICAL SYSTEM
206583,ENGINE
73684,ENGINE AND ENGINE COOLING
195032,LATCHES/LOCKS/LINKAGES
263727,SERVICE BRAKES
230874,SERVICE BRAKES
235415,FORWARD COLLISION AVOIDANCE
145913,POWER TRAIN
130241,ELECTRICAL SYSTEM
265120,FUEL/PROPULSION SYSTEM
39404,ELECTRICAL SYSTEM
233937,ELECTRICAL SYSTEM
173598,EXTERIOR LIGHTING
15255,ELECTRICAL SYSTEM
12786,POWER TRAIN
250286,SUSPENSION
103300,POWER TRAIN
25766,ENGINE
72545,VISIBILITY
198051,FUEL/PROPULSION SYSTEM
35720,SERVICE BRAKES
200169,STEERING
68024,ENGINE
33344,VISIBILITY/WIPER
293717,ELECTRICAL SYSTEM
3254,ENGINE
94918,VISIBILITY
135396,AIR BAGS
40898,FORWARD COLLISION AVOIDANCE
232721,ENGINE
249395,SERVICE BRAKES
208152,SUSPENSION
89440,AIR BAGS
250863,FUEL/PROPULSION SYSTEM
298238,SERVICE BRAKES
9712,LATCHES/LOCKS/LINKAGES
93544,VEHICLE SPEED CONTROL
252902,SERVICE BRAKES
247794,STRUCTURE
102722,VEHICLE SPEED CONTROL
299821,ELECTRICAL SYSTEM
138965,ENGINE
136201,ENGINE
108080,ELECTRICAL SYSTEM
74762,ELECTRICAL SYSTEM
86533,AIR BAGS
120080,ELECTRICAL SYSTEM
163134,SERVICE BRAKES
76524,ENGINE
47630,ELECTRICAL SYSTEM
32843,STEERING
32130,LATCHES/LOCKS/LINKAGES
208946,POWER TRAIN
98099,ENGINE
139301,EXTERIOR LIGHTING
290786,POWER TRAIN
249305,FORWARD COLLISION AVOIDANCE
166363,POWER TRAIN
165479,SEAT BELTS
74052,SERVICE BRAKES
221319,FORWARD COLLISION AVOIDANCE
17011,VISIBILITY
3128,SUSPENSION
66830,POWER TRAIN
29376,ENGINE
173855,SERVICE BRAKES
121731,AIR BAGS
51115,SEAT BELTS
230684,POWER TRAIN
288408,ELECTRICAL SYSTEM
210409,LATCHES/LOCKS/LINKAGES
258999,FUEL SYSTEM
50560,STEERING
286866,SERVICE BRAKES
25512,POWER TRAIN
161502,ENGINE
261590,SERVICE BRAKES
171059,POWER TRAIN
198627,STEERING
277758,ENGINE
71115,SUSPENSION
129436,VISIBILITY
93202,VEHICLE SPEED CONTROL
262932,ENGINE
196518,ELECTRICAL SYSTEM
166527,ENGINE
185417,STEERING
280901,ENGINE
9686,ENGINE
42232,FORWARD COLLISION AVOIDANCE
29425,ENGINE
12942,ENGINE
940,ELECTRICAL SYSTEM
238966,ENGINE
190718,ELECTRICAL SYSTEM
222716,POWER TRAIN
235965,SEATS
7123,VEHICLE SPEED CONTROL
237913,LATCHES/LOCKS/LINKAGES
48905,FUEL SYSTEM
52491,POWER TRAIN
129817,EXTERIOR LIGHTING
143840,POWER TRAIN
281,FORWARD COLLISION AVOIDANCE
43336,STEERING
142866,ENGINE
232924,SEAT BELTS
87526,ELECTRICAL SYSTEM
62214,ENGINE AND ENGINE COOLING
71081,STEERING
74354,ENGINE
63671,ENGINE
77420,SUSPENSION
157588,ENGINE
141589,ENGINE
163696,STEERING
273755,SEATS
19680,ELECTRICAL SYSTEM
43182,POWER TRAIN
196431,SUSPENSION
290746,POWER TRAIN
34221,ELECTRICAL SYSTEM
206751,POWER TRAIN
214202,POWER TRAIN
282014,SERVICE BRAKES
253364,STRUCTURE
260093,ELECTRICAL SYSTEM
103918,ENGINE
284864,STRUCTURE
101839,VEHICLE SPEED CONTROL
238579,POWER TRAIN
287436,POWER TRAIN
252981,STRUCTURE
238413,ELECTRICAL SYSTEM
80284,STRUCTURE
287499,ENGINE
76093,EQUIPMENT
39841,ELECTRICAL SYSTEM
264074,ENGINE
231595,VISIBILITY/WIPER
84924,LATCHES/LOCKS/LINKAGES
175600,VEHICLE SPEED CONTROL
65832,STEERING
11528,VISIBILITY/WIPER
70481,ENGINE
160749,AIR BAGS
252466,FUEL/PROPULSION SYSTEM
63823,ENGINE AND ENGINE COOLING
167928,POWER TRAIN
16026,ENGINE
244704,STRUCTURE
17888,ELECTRICAL SYSTEM
159903,ENGINE
220294,LATCHES/LOCKS/LINKAGES
212604,ENGINE
102895,POWER TRAIN
295232,POWER TRAIN
128005,FORWARD COLLISION AVOIDANCE
48330,POWER TRAIN
41777,ENGINE
197067,POWER TRAIN
296158,ENGINE
291220,STEERING
53011,FORWARD COLLISION AVOIDANCE
286620,VEHICLE SPEED CONTROL
92272,POWER TRAIN
66274,ENGINE AND ENGINE COOLING
138509,ENGINE
75256,POWER TRAIN
161395,SERVICE BRAKES
256587,POWER TRAIN
171824,ELECTRICAL SYSTEM
134477,ENGINE
4295,BACK OVER PREVENTION
198892,ENGINE
7907,EXTERIOR LIGHTING
126892,VISIBILITY/WIPER
51877,ELECTRICAL SYSTEM
183720,STEERING
33815,SERVICE BRAKES
158781,ELECTRICAL SYSTEM
34120,AIR BAGS
125379,SERVICE BRAKES
208284,FUEL/PROPULSION SYSTEM
41646,FUEL/PROPULSION SYSTEM
35796,POWER TRAIN
254564,SERVICE BRAKES
44146,POWER TRAIN
226914,FORWARD COLLISION AVOIDANCE
35162,POWER TRAIN
89479,LATCHES/LOCKS/LINKAGES
226860,STEERING
224363,ENGINE
92334,ENGINE
83353,LATCHES/LOCKS/LINKAGES
295714,ENGINE
85230,SEATS
31741,STRUCTURE
204152,AIR BAGS
38559,ENGINE AND ENGINE COOLING
97788,FUEL SYSTEM
233467,ENGINE
231544,ENGINE
130869,ENGINE
68932,ELECTRICAL SYSTEM
147754,ENGINE
126072,ELECTRICAL SYSTEM
74537,SERVICE BRAKES
49303,ENGINE
61148,FORWARD COLLISION AVOIDANCE
152978,ELECTRICAL SYSTEM
203311,SERVICE BRAKES
203160,ENGINE
223462,SUSPENSION
196115,STEERING
90128,ELECTRICAL SYSTEM
182669,ENGINE
93766,AIR BAGS
293899,FUEL/PROPULSION SYSTEM
278793,ENGINE
77451,ENGINE AND ENGINE COOLING
90615,SERVICE BRAKES
245860,VEHICLE SPEED CONTROL
249013,POWER TRAIN
241684,SERVICE BRAKES
134458,SERVICE BRAKES
224487,SERVICE BRAKES
27153,ELECTRICAL SYSTEM
43476,POWER TRAIN
123967,AIR BAGS
172247,LATCHES/LOCKS/LINKAGES
225293,SERVICE BRAKES
156413,ELECTRICAL SYSTEM
171699,ENGINE
28724,ENGINE
98175,LANE DEPARTURE
215675,LATCHES/LOCKS/LINKAGES
244289,SERVICE BRAKES
71437,STRUCTURE
104070,ENGINE
107091,ENGINE
116390,POWER TRAIN
257240,"ENGINE, STEERING"
32850,STRUCTURE
53485,POWER TRAIN
29976,FORWARD COLLISION AVOIDANCE
20281,ENGINE
210419,ENGINE
96901,ENGINE
255396,ENGINE
210118,STEERING
31094,VISIBILITY
72986,SERVICE BRAKES
189586,POWER TRAIN
63739,VEHICLE SPEED CONTROL
250154,SERVICE BRAKES
277695,ENGINE
157316,ENGINE AND ENGINE COOLING
45594,ELECTRICAL SYSTEM
252189,ELECTRICAL SYSTEM
62345,ELECTRICAL SYSTEM
165102,TIRES
38276,FUEL/PROPULSION SYSTEM
48910,ENGINE
25825,ENGINE AND ENGINE COOLING
171815,POWER TRAIN
20331,ENGINE
228572,ENGINE
6659,EQUIPMENT
252176,SERVICE BRAKES
215835,ENGINE
14564,ELECTRICAL SYSTEM
106297,ELECTRICAL SYSTEM
198087,ENGINE
40316,POWER TRAIN
292746,ENGINE
274539,VISIBILITY/WIPER
212067,ENGINE
74008,POWER TRAIN
214038,STEERING
20441,FORWARD COLLISION AVOIDANCE
179215,ENGINE
265234,FUEL SYSTEM
1704,POWER TRAIN
95403,EXTERIOR LIGHTING
36048,POWER TRAIN
16954,AIR BAGS
82705,ENGINE
125740,EXTERIOR LIGHTING
172179,ENGINE
48351,STEERING
187720,ELECTRICAL SYSTEM
195618,STEERING
278559,EQUIPMENT
265417,POWER TRAIN
274218,VEHICLE SPEED CONTROL
11353,POWER TRAIN
217411,POWER TRAIN
276205,STEERING
255298,ENGINE
168797,POWER TRAIN
189665,SERVICE BRAKES
145916,ENGINE
99359,STRUCTURE
75776,VISIBILITY
244182,ENGINE
143807,ELECTRICAL SYSTEM
236922,EXTERIOR LIGHTING
145078,ENGINE
214628,AIR BAGS
108109,STEERING
80216,LANE DEPARTURE
271228,ENGINE
263523,ELECTRICAL SYSTEM
118799,SERVICE BRAKES
154533,ENGINE
79748,LATCHES/LOCKS/LINKAGES
118812,VISIBILITY/WIPER
217248,POWER TRAIN
93316,ELECTRICAL SYSTEM
258661,SERVICE BRAKES
178646,POWER TRAIN
79922,POWER TRAIN
2631,ELECTRICAL SYSTEM
35310,ENGINE
48224,VISIBILITY/WIPER
193778,ENGINE
195110,FUEL/PROPULSION SYSTEM
266649,POWER TRAIN
50930,ENGINE AND ENGINE COOLING
277191,ENGINE
65230,ENGINE
156865,ELECTRICAL SYSTEM
229869,FORWARD COLLISION AVOIDANCE
196669,ENGINE
3870,ELECTRICAL SYSTEM
130317,FUEL SYSTEM
123981,ENGINE
133425,POWER TRAIN
105753,ENGINE
45998,SERVICE BRAKES
163912,VEHICLE SPEED CONTROL
5255,VISIBILITY
68027,POWER TRAIN
275180,POWER TRAIN
256826,ENGINE
156236,ENGINE
182672,SEAT BELTS
60618,VEHICLE SPEED CONTROL
63050,STRUCTURE
39516,ENGINE
196507,SERVICE BRAKES
43341,FUEL/PROPULSION SYSTEM
140795,SERVICE BRAKES
225601,EXTERIOR LIGHTING
206234,EQUIPMENT
120086,ENGINE AND ENGINE COOLING
15526,ELECTRICAL SYSTEM
61201,FUEL SYSTEM
66023,ENGINE
